,Base Text,Comparison Text,Chi2 Statistic
0,columbani,germani,1178.9285257274387
1,columbani,germani,739.80263727534
2,columbani,germani,1397.536264667995
3,columbani,germani,1134.2248283518222
4,columbani,germani,1462.3141308577906
5,columbani,germani,1305.5842308017238
6,columbani,germani,1264.3956157970063
7,columbani,germani,910.8391533257732
8,columbani,germani,1313.407565374165
9,columbani,germani,1030.4747217335876
10,columbani,johannes,1677.6872283987025
11,columbani,johannes,1593.2785976275911
12,columbani,johannes,1968.5113949267197
13,columbani,johannes,1413.9375002658203
14,columbani,johannes,1564.2616148688007
15,columbani,johannes,1346.9297983422332
16,columbani,johannes,2272.0127095622797
17,columbani,johannes,1828.311557307427
18,columbani,johannes,1384.3513434343433
19,columbani,johannes,1318.7980696514248
20,columbani,leodegar_anon,2851.5109935936002
21,columbani,leodegar_anon,1994.4431148079511
22,columbani,leodegar_anon,2215.5956250708937
23,columbani,leodegar_anon,1800.705692162211
24,columbani,leodegar_anon,3301.238928869736
25,columbani,leodegar_anon,3009.419814808505
26,columbani,leodegar_anon,1108.338819880825
27,columbani,leodegar_anon,2406.6381089715446
28,columbani,leodegar_anon,1927.6947430758253
29,columbani,leodegar_anon,1017.8287291772735
30,columbani,leodegar_ursino,2451.1447791232777
31,columbani,leodegar_ursino,849.0134157411716
32,columbani,leodegar_ursino,1366.312196011314
33,columbani,leodegar_ursino,1864.4678903890758
34,columbani,leodegar_ursino,1495.6871881642342
35,columbani,leodegar_ursino,1586.0656295918893
36,columbani,leodegar_ursino,1626.8537633894675
37,columbani,leodegar_ursino,1107.3446582184256
38,columbani,leodegar_ursino,947.3897470187842
39,columbani,leodegar_ursino,2147.137258845689
40,columbani,radegundis_Fortunatus,3737.4514222309085
41,columbani,radegundis_Fortunatus,2211.0418273349464
42,columbani,radegundis_Fortunatus,3502.9519966950306
43,columbani,radegundis_Fortunatus,2356.205445319531
44,columbani,radegundis_Fortunatus,1798.9807177108714
45,columbani,radegundis_Fortunatus,3583.9798517946956
46,columbani,radegundis_Fortunatus,2332.088065560759
47,columbani,radegundis_Fortunatus,2918.504014326132
48,columbani,radegundis_Fortunatus,2508.940755120836
49,columbani,radegundis_Fortunatus,2705.9719537150518
50,columbani,Vedasti_Ionas_Bob,2305.4849795116775
51,columbani,Vedasti_Ionas_Bob,1294.866087351496
52,columbani,Vedasti_Ionas_Bob,1545.2991474404698
53,columbani,Vedasti_Ionas_Bob,1458.734913241711
54,columbani,Vedasti_Ionas_Bob,1936.2437201234939
55,columbani,Vedasti_Ionas_Bob,2614.3159972574927
56,columbani,Vedasti_Ionas_Bob,1579.4403574730954
57,columbani,Vedasti_Ionas_Bob,2618.3753586810863
58,columbani,Vedasti_Ionas_Bob,1875.3003194094213
59,columbani,Vedasti_Ionas_Bob,1419.0611887620505
60,germani,columbani,inf
61,germani,columbani,inf
62,germani,columbani,inf
63,germani,columbani,inf
64,germani,columbani,inf
65,germani,columbani,inf
66,germani,columbani,inf
67,germani,columbani,inf
68,germani,columbani,inf
69,germani,columbani,146.8539051226551
70,germani,johannes,336.06832298136646
71,germani,johannes,274.57542920042926
72,germani,johannes,307.5664256442482
73,germani,johannes,307.0483333333333
74,germani,johannes,220.60047619047623
75,germani,johannes,190.83218893429992
76,germani,johannes,227.30569430569432
77,germani,johannes,476.43152644456984
78,germani,johannes,179.41606726606724
79,germani,johannes,218.67685786435786
80,germani,leodegar_anon,inf
81,germani,leodegar_anon,inf
82,germani,leodegar_anon,inf
83,germani,leodegar_anon,inf
84,germani,leodegar_anon,inf
85,germani,leodegar_anon,inf
86,germani,leodegar_anon,inf
87,germani,leodegar_anon,110.1949135659662
88,germani,leodegar_anon,152.14510175814524
89,germani,leodegar_anon,inf
90,germani,leodegar_ursino,inf
91,germani,leodegar_ursino,inf
92,germani,leodegar_ursino,inf
93,germani,leodegar_ursino,104.21188767372978
94,germani,leodegar_ursino,inf
95,germani,leodegar_ursino,110.47812865497076
96,germani,leodegar_ursino,inf
97,germani,leodegar_ursino,inf
98,germani,leodegar_ursino,inf
99,germani,leodegar_ursino,inf
100,germani,radegundis_Fortunatus,inf
101,germani,radegundis_Fortunatus,inf
102,germani,radegundis_Fortunatus,inf
103,germani,radegundis_Fortunatus,inf
104,germani,radegundis_Fortunatus,inf
105,germani,radegundis_Fortunatus,inf
106,germani,radegundis_Fortunatus,inf
107,germani,radegundis_Fortunatus,inf
108,germani,radegundis_Fortunatus,inf
109,germani,radegundis_Fortunatus,inf
110,germani,Vedasti_Ionas_Bob,311.28245341614905
111,germani,Vedasti_Ionas_Bob,231.86470098528923
112,germani,Vedasti_Ionas_Bob,390.3556618819776
113,germani,Vedasti_Ionas_Bob,289.91592477570737
114,germani,Vedasti_Ionas_Bob,188.53232323232325
115,germani,Vedasti_Ionas_Bob,139.283265753854
116,germani,Vedasti_Ionas_Bob,306.21755925234186
117,germani,Vedasti_Ionas_Bob,275.61596638655465
118,germani,Vedasti_Ionas_Bob,219.20202684742156
119,germani,Vedasti_Ionas_Bob,161.42555916305918
120,johannes,columbani,inf
121,johannes,columbani,inf
122,johannes,columbani,inf
123,johannes,columbani,87.32950910667036
124,johannes,columbani,122.35631891392921
125,johannes,columbani,138.02023172905524
126,johannes,columbani,101.32875392151709
127,johannes,columbani,inf
128,johannes,columbani,144.87760683760686
129,johannes,columbani,inf
130,johannes,germani,223.74606910506225
131,johannes,germani,139.07976085217464
132,johannes,germani,271.09849717465994
133,johannes,germani,202.62211319172528
134,johannes,germani,79.2153358540996
135,johannes,germani,168.96372973431795
136,johannes,germani,132.2932322260873
137,johannes,germani,68.73718114904555
138,johannes,germani,136.32936065007004
139,johannes,germani,169.42280719684138
140,johannes,leodegar_anon,277.4859959283109
141,johannes,leodegar_anon,625.9659142775638
142,johannes,leodegar_anon,238.63780663780665
143,johannes,leodegar_anon,431.1733258008046
144,johannes,leodegar_anon,490.13772128872836
145,johannes,leodegar_anon,315.33993384782855
146,johannes,leodegar_anon,527.4748252915854
147,johannes,leodegar_anon,294.21972264944
148,johannes,leodegar_anon,421.5588156456428
149,johannes,leodegar_anon,455.0904651777405
150,johannes,leodegar_ursino,219.3464632902603
151,johannes,leodegar_ursino,219.52659321253583
152,johannes,leodegar_ursino,149.29219833857826
153,johannes,leodegar_ursino,119.90976832401317
154,johannes,leodegar_ursino,142.29491992601237
155,johannes,leodegar_ursino,180.80898282963415
156,johannes,leodegar_ursino,217.154547372488
157,johannes,leodegar_ursino,317.35258356574866
158,johannes,leodegar_ursino,252.25557936461297
159,johannes,leodegar_ursino,165.06384815910786
160,johannes,radegundis_Fortunatus,280.21400463428324
161,johannes,radegundis_Fortunatus,177.90434110403055
162,johannes,radegundis_Fortunatus,157.81051444167815
163,johannes,radegundis_Fortunatus,345.1406328685
164,johannes,radegundis_Fortunatus,189.26696570972885
165,johannes,radegundis_Fortunatus,173.2454068930249
166,johannes,radegundis_Fortunatus,274.26596420128334
167,johannes,radegundis_Fortunatus,364.2927161890397
168,johannes,radegundis_Fortunatus,297.2678913606697
169,johannes,radegundis_Fortunatus,278.05186161356374
170,johannes,Vedasti_Ionas_Bob,102.7368393510228
171,johannes,Vedasti_Ionas_Bob,153.99072390572388
172,johannes,Vedasti_Ionas_Bob,132.25353535353537
173,johannes,Vedasti_Ionas_Bob,102.26231915173562
174,johannes,Vedasti_Ionas_Bob,177.76273021612982
175,johannes,Vedasti_Ionas_Bob,166.14141414141412
176,johannes,Vedasti_Ionas_Bob,158.8396424036668
177,johannes,Vedasti_Ionas_Bob,226.4712134480831
178,johannes,Vedasti_Ionas_Bob,185.39568272688408
179,johannes,Vedasti_Ionas_Bob,122.60251054581425
180,leodegar_anon,columbani,199.66224428103737
181,leodegar_anon,columbani,292.8778193883803
182,leodegar_anon,columbani,393.2838406088109
183,leodegar_anon,columbani,128.47968926792015
184,leodegar_anon,columbani,243.44285811363906
185,leodegar_anon,columbani,303.7111482200875
186,leodegar_anon,columbani,176.26530817549636
187,leodegar_anon,columbani,290.03607063897016
188,leodegar_anon,columbani,232.83967294658402
189,leodegar_anon,columbani,157.60805817854586
190,leodegar_anon,germani,317.5075171938485
191,leodegar_anon,germani,175.39237727202385
192,leodegar_anon,germani,313.1824793558695
193,leodegar_anon,germani,448.4206342340281
194,leodegar_anon,germani,351.09544919923
195,leodegar_anon,germani,269.55460550972845
196,leodegar_anon,germani,414.87718019591443
197,leodegar_anon,germani,121.76956899110701
198,leodegar_anon,germani,210.08066952903638
199,leodegar_anon,germani,297.57333193158814
200,leodegar_anon,johannes,837.2859981709393
201,leodegar_anon,johannes,1045.5528644575832
202,leodegar_anon,johannes,522.3633374318312
203,leodegar_anon,johannes,390.4687057516672
204,leodegar_anon,johannes,562.3151523735587
205,leodegar_anon,johannes,548.0492617377677
206,leodegar_anon,johannes,584.0083190257368
207,leodegar_anon,johannes,472.1460109606651
208,leodegar_anon,johannes,451.51513887504944
209,leodegar_anon,johannes,670.7757035362299
210,leodegar_anon,leodegar_ursino,142.14207209751905
211,leodegar_anon,leodegar_ursino,256.5679935819255
212,leodegar_anon,leodegar_ursino,544.3110538252047
213,leodegar_anon,leodegar_ursino,165.41180606913073
214,leodegar_anon,leodegar_ursino,308.64177363006735
215,leodegar_anon,leodegar_ursino,149.55932782521126
216,leodegar_anon,leodegar_ursino,145.1318114513112
217,leodegar_anon,leodegar_ursino,393.8381670512231
218,leodegar_anon,leodegar_ursino,255.85857643123444
219,leodegar_anon,leodegar_ursino,295.0924086030317
220,leodegar_anon,radegundis_Fortunatus,277.83825904635955
221,leodegar_anon,radegundis_Fortunatus,1285.193397061215
222,leodegar_anon,radegundis_Fortunatus,658.2469411754216
223,leodegar_anon,radegundis_Fortunatus,142.58696280754742
224,leodegar_anon,radegundis_Fortunatus,532.8301458954644
225,leodegar_anon,radegundis_Fortunatus,733.1054892240376
226,leodegar_anon,radegundis_Fortunatus,610.8127369762649
227,leodegar_anon,radegundis_Fortunatus,383.94830105602495
228,leodegar_anon,radegundis_Fortunatus,934.2449552282371
229,leodegar_anon,radegundis_Fortunatus,806.7716858913295
230,leodegar_anon,Vedasti_Ionas_Bob,646.553603781839
231,leodegar_anon,Vedasti_Ionas_Bob,741.5078543678545
232,leodegar_anon,Vedasti_Ionas_Bob,358.19746767393826
233,leodegar_anon,Vedasti_Ionas_Bob,338.39391075999237
234,leodegar_anon,Vedasti_Ionas_Bob,741.3479939551975
235,leodegar_anon,Vedasti_Ionas_Bob,383.4553548168474
236,leodegar_anon,Vedasti_Ionas_Bob,403.46933660448104
237,leodegar_anon,Vedasti_Ionas_Bob,779.7872639322719
238,leodegar_anon,Vedasti_Ionas_Bob,896.7348484848485
239,leodegar_anon,Vedasti_Ionas_Bob,539.1696403017033
240,leodegar_ursino,columbani,242.4447126438841
241,leodegar_ursino,columbani,165.56701192007762
242,leodegar_ursino,columbani,363.68603731590406
243,leodegar_ursino,columbani,130.49973215987364
244,leodegar_ursino,columbani,208.9396849868176
245,leodegar_ursino,columbani,150.9246482021024
246,leodegar_ursino,columbani,336.4634382323417
247,leodegar_ursino,columbani,272.50408588828236
248,leodegar_ursino,columbani,256.79281008846226
249,leodegar_ursino,columbani,315.0461461162803
250,leodegar_ursino,germani,137.99375302643801
251,leodegar_ursino,germani,296.6659400512342
252,leodegar_ursino,germani,379.4651581944252
253,leodegar_ursino,germani,233.48244591777507
254,leodegar_ursino,germani,394.60883460283117
255,leodegar_ursino,germani,104.3895247259583
256,leodegar_ursino,germani,211.76229260935142
257,leodegar_ursino,germani,535.100906067521
258,leodegar_ursino,germani,214.4609038821772
259,leodegar_ursino,germani,256.01306913502043
260,leodegar_ursino,johannes,381.21265199535617
261,leodegar_ursino,johannes,343.4225239851028
262,leodegar_ursino,johannes,552.3028198476505
263,leodegar_ursino,johannes,533.0368580765639
264,leodegar_ursino,johannes,494.18499134351543
265,leodegar_ursino,johannes,662.6223469821673
266,leodegar_ursino,johannes,464.0358499564951
267,leodegar_ursino,johannes,904.1791486291487
268,leodegar_ursino,johannes,473.0812159592705
269,leodegar_ursino,johannes,350.01130323870916
270,leodegar_ursino,leodegar_anon,512.7791007230904
271,leodegar_ursino,leodegar_anon,323.13019396416564
272,leodegar_ursino,leodegar_anon,112.8569535310558
273,leodegar_ursino,leodegar_anon,156.44119986619987
274,leodegar_ursino,leodegar_anon,165.70156160320846
275,leodegar_ursino,leodegar_anon,175.63297315711108
276,leodegar_ursino,leodegar_anon,489.7876601368645
277,leodegar_ursino,leodegar_anon,95.86368970197651
278,leodegar_ursino,leodegar_anon,475.71817990163584
279,leodegar_ursino,leodegar_anon,76.43967203446608
280,leodegar_ursino,radegundis_Fortunatus,393.48890306263246
281,leodegar_ursino,radegundis_Fortunatus,692.0308576889993
282,leodegar_ursino,radegundis_Fortunatus,667.5769932029802
283,leodegar_ursino,radegundis_Fortunatus,817.3550270649267
284,leodegar_ursino,radegundis_Fortunatus,913.3162729463818
285,leodegar_ursino,radegundis_Fortunatus,548.9937307485322
286,leodegar_ursino,radegundis_Fortunatus,713.2600829806795
287,leodegar_ursino,radegundis_Fortunatus,1235.9120678280317
288,leodegar_ursino,radegundis_Fortunatus,550.6196144482487
289,leodegar_ursino,radegundis_Fortunatus,252.2482767748248
290,leodegar_ursino,Vedasti_Ionas_Bob,365.50863636363636
291,leodegar_ursino,Vedasti_Ionas_Bob,329.6177845143362
292,leodegar_ursino,Vedasti_Ionas_Bob,375.42849545921865
293,leodegar_ursino,Vedasti_Ionas_Bob,574.7378202878202
294,leodegar_ursino,Vedasti_Ionas_Bob,337.54675443145396
295,leodegar_ursino,Vedasti_Ionas_Bob,678.7407725001668
296,leodegar_ursino,Vedasti_Ionas_Bob,324.864883919953
297,leodegar_ursino,Vedasti_Ionas_Bob,508.27568598374296
298,leodegar_ursino,Vedasti_Ionas_Bob,974.0847065897066
299,leodegar_ursino,Vedasti_Ionas_Bob,463.6366544933796
300,radegundis_Fortunatus,columbani,555.6582832973791
301,radegundis_Fortunatus,columbani,inf
302,radegundis_Fortunatus,columbani,304.97123309888076
303,radegundis_Fortunatus,columbani,272.5884918339806
304,radegundis_Fortunatus,columbani,inf
305,radegundis_Fortunatus,columbani,324.92331455285256
306,radegundis_Fortunatus,columbani,396.42803301672865
307,radegundis_Fortunatus,columbani,449.755500523921
308,radegundis_Fortunatus,columbani,291.07777260718433
309,radegundis_Fortunatus,columbani,inf
310,radegundis_Fortunatus,germani,169.33754136586953
311,radegundis_Fortunatus,germani,322.59299788778054
312,radegundis_Fortunatus,germani,482.8718346389592
313,radegundis_Fortunatus,germani,329.8612540877095
314,radegundis_Fortunatus,germani,301.6321334886611
315,radegundis_Fortunatus,germani,346.89147186147187
316,radegundis_Fortunatus,germani,277.37160848217553
317,radegundis_Fortunatus,germani,399.8684985991438
318,radegundis_Fortunatus,germani,307.595091064766
319,radegundis_Fortunatus,germani,536.660422290633
320,radegundis_Fortunatus,johannes,299.8477992051521
321,radegundis_Fortunatus,johannes,267.7980602730603
322,radegundis_Fortunatus,johannes,549.8990775890776
323,radegundis_Fortunatus,johannes,402.15259793526053
324,radegundis_Fortunatus,johannes,746.4621347606642
325,radegundis_Fortunatus,johannes,671.4705753968254
326,radegundis_Fortunatus,johannes,299.3865399343207
327,radegundis_Fortunatus,johannes,627.3223180787468
328,radegundis_Fortunatus,johannes,596.6317806462226
329,radegundis_Fortunatus,johannes,611.0483215486632
330,radegundis_Fortunatus,leodegar_anon,313.76504517042605
331,radegundis_Fortunatus,leodegar_anon,186.17198946441914
332,radegundis_Fortunatus,leodegar_anon,162.8249325724985
333,radegundis_Fortunatus,leodegar_anon,178.47234449359274
334,radegundis_Fortunatus,leodegar_anon,294.91688395261065
335,radegundis_Fortunatus,leodegar_anon,169.59480054408056
336,radegundis_Fortunatus,leodegar_anon,139.87804881974466
337,radegundis_Fortunatus,leodegar_anon,142.94370665466002
338,radegundis_Fortunatus,leodegar_anon,204.3032280288573
339,radegundis_Fortunatus,leodegar_anon,299.78162373534326
340,radegundis_Fortunatus,leodegar_ursino,542.9725047976765
341,radegundis_Fortunatus,leodegar_ursino,405.7329940008675
342,radegundis_Fortunatus,leodegar_ursino,386.69964183964186
343,radegundis_Fortunatus,leodegar_ursino,517.7365327260467
344,radegundis_Fortunatus,leodegar_ursino,574.261510433179
345,radegundis_Fortunatus,leodegar_ursino,309.43172556944637
346,radegundis_Fortunatus,leodegar_ursino,395.40873410215517
347,radegundis_Fortunatus,leodegar_ursino,327.04813268316366
348,radegundis_Fortunatus,leodegar_ursino,391.45029759245404
349,radegundis_Fortunatus,leodegar_ursino,299.3272793857609
350,radegundis_Fortunatus,Vedasti_Ionas_Bob,464.3813341953586
351,radegundis_Fortunatus,Vedasti_Ionas_Bob,270.250149138537
352,radegundis_Fortunatus,Vedasti_Ionas_Bob,288.47695844207476
353,radegundis_Fortunatus,Vedasti_Ionas_Bob,366.64795939814303
354,radegundis_Fortunatus,Vedasti_Ionas_Bob,448.4493644888786
355,radegundis_Fortunatus,Vedasti_Ionas_Bob,252.91084703584707
356,radegundis_Fortunatus,Vedasti_Ionas_Bob,381.0066570672602
357,radegundis_Fortunatus,Vedasti_Ionas_Bob,313.7306651258264
358,radegundis_Fortunatus,Vedasti_Ionas_Bob,325.29965409674844
359,radegundis_Fortunatus,Vedasti_Ionas_Bob,240.4770072035471
360,Vedasti_Ionas_Bob,columbani,inf
361,Vedasti_Ionas_Bob,columbani,inf
362,Vedasti_Ionas_Bob,columbani,inf
363,Vedasti_Ionas_Bob,columbani,inf
364,Vedasti_Ionas_Bob,columbani,inf
365,Vedasti_Ionas_Bob,columbani,inf
366,Vedasti_Ionas_Bob,columbani,inf
367,Vedasti_Ionas_Bob,columbani,54.376498063340165
368,Vedasti_Ionas_Bob,columbani,inf
369,Vedasti_Ionas_Bob,columbani,45.53272005772006
370,Vedasti_Ionas_Bob,germani,65.4271737034895
371,Vedasti_Ionas_Bob,germani,55.27096335037511
372,Vedasti_Ionas_Bob,germani,115.95990675990676
373,Vedasti_Ionas_Bob,germani,258.0699705523235
374,Vedasti_Ionas_Bob,germani,256.9023140098458
375,Vedasti_Ionas_Bob,germani,361.22193996019445
376,Vedasti_Ionas_Bob,germani,59.69699633699634
377,Vedasti_Ionas_Bob,germani,290.2064970117601
378,Vedasti_Ionas_Bob,germani,75.98331704138154
379,Vedasti_Ionas_Bob,germani,60.3762987012987
380,Vedasti_Ionas_Bob,johannes,196.34209956709955
381,Vedasti_Ionas_Bob,johannes,90.45873015873016
382,Vedasti_Ionas_Bob,johannes,107.17486263736264
383,Vedasti_Ionas_Bob,johannes,113.74665775401071
384,Vedasti_Ionas_Bob,johannes,108.85603174603173
385,Vedasti_Ionas_Bob,johannes,79.34555137844612
386,Vedasti_Ionas_Bob,johannes,94.20158730158731
387,Vedasti_Ionas_Bob,johannes,160.11163812033382
388,Vedasti_Ionas_Bob,johannes,109.88183581124756
389,Vedasti_Ionas_Bob,johannes,74.37835497835499
390,Vedasti_Ionas_Bob,leodegar_anon,inf
391,Vedasti_Ionas_Bob,leodegar_anon,inf
392,Vedasti_Ionas_Bob,leodegar_anon,61.57524099940981
393,Vedasti_Ionas_Bob,leodegar_anon,inf
394,Vedasti_Ionas_Bob,leodegar_anon,inf
395,Vedasti_Ionas_Bob,leodegar_anon,inf
396,Vedasti_Ionas_Bob,leodegar_anon,52.920741208209236
397,Vedasti_Ionas_Bob,leodegar_anon,inf
398,Vedasti_Ionas_Bob,leodegar_anon,inf
399,Vedasti_Ionas_Bob,leodegar_anon,inf
400,Vedasti_Ionas_Bob,leodegar_ursino,inf
401,Vedasti_Ionas_Bob,leodegar_ursino,57.194814605684165
402,Vedasti_Ionas_Bob,leodegar_ursino,inf
403,Vedasti_Ionas_Bob,leodegar_ursino,inf
404,Vedasti_Ionas_Bob,leodegar_ursino,inf
405,Vedasti_Ionas_Bob,leodegar_ursino,inf
406,Vedasti_Ionas_Bob,leodegar_ursino,inf
407,Vedasti_Ionas_Bob,leodegar_ursino,42.942679166528265
408,Vedasti_Ionas_Bob,leodegar_ursino,inf
409,Vedasti_Ionas_Bob,leodegar_ursino,44.321359649122805
410,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
411,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
412,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
413,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
414,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
415,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
416,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
417,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
418,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
419,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
